Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Minm_Balance,Maxm_Balance,Bank_Offer_Feature,Term_in_Months,Interest_Type,Interest,APY,Source
 2018-06-12,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Checking,_MCCF,Signature Advantage Checking,2000000,,Offline,,Fixed,,0.01%,Bank Website
 2018-06-12,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Signature Advantage Brokerage,,9999,Offline,,Fixed,,0.01%,Bank Website
 2018-06-12,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Signature Advantage Brokerage,10000,24999,Offline,,Fixed,,0.03%,Bank Website
 2018-06-12,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Signature Advantage Brokerage,25000,49999,Offline,,Fixed,,0.05%,Bank Website
 2018-06-12,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Signature Advantage Brokerage,50000,99999,Offline,,Fixed,,0.05%,Bank Website
 2018-06-12,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Signature Advantage Brokerage,100000,249999,Offline,,Fixed,,0.05%,Bank Website
 2018-06-12,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Signature Advantage Brokerage,250000,499999,Offline,,Fixed,,0.05%,Bank Website
 2018-06-12,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Signature Advantage Brokerage,500000,999999,Offline,,Fixed,,0.05%,Bank Website
 2018-06-12,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Signature Advantage Brokerage,1000000,1999999,Offline,,Fixed,,0.05%,Bank Website
 2018-06-12,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Signature Advantage Brokerage,2000000,,Offline,,Fixed,,0.05%,Bank Website
 2018-06-12,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,CD,6MCDF,CD_6 MONTH,2000,,Online,6.0,Fixed,,1.0%,Bank Website
 2018-06-12,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,CD,12MCDF,CD_12 MONTH,2000,,Online,12.0,Fixed,,2.25%,Bank Website
 2018-06-12,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,CD,36MCDF,CD_36 MONTH,2000,,Online,36.0,Fixed,,2.55%,Bank Website
 2018-06-12,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,Savings,_MSBF,Money Market Rates and Terms,0,4999,Online,,Fixed,,1.05%,Bank Website
 2018-06-12,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,Savings,_MSBF,Money Market Rates and Terms,5000,24999,Online,,Fixed,,1.05%,Bank Website
 2018-06-12,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,Savings,_MSBF,Money Market Rates and Terms,25000,99999999999,Online,,Fixed,,1.05%,Bank Website
 2018-06-12,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,Savings,_MSBF,HYS Rates and Terms,0,4999,Online,,Fixed,,1.75%,Bank Website
 2018-06-12,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,Savings,_MSBF,HYS Rates and Terms,5000,24999,Online,,Fixed,,1.75%,Bank Website
 2018-06-12,US,New York,SYNCHRONY,SYF,USD,Bank,Deposits,Savings,_MSBF,HYS Rates and Terms,25000,99999999999,Online,,Fixed,,1.75%,Bank Website
 2018-06-12,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,Savings,_MSBF,Wells Fargo Way2Save Savings,0,,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-06-12,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,Savings,_MSBF,Platinum Savings - Standard Interest Rate,0,99999,Offline,,Fixed,0.03%,0.03%,Bank Website
 2018-06-12,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,Savings,_MSBF,Platinum Savings - Standard Interest Rate,100000,,Offline,,Fixed,0.05%,0.05%,Bank Website
 2018-06-12,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,6MCDF,Standard CD Rates,0,4999,Offline,6.0,Fixed,0.05%,0.05%,Bank Website
 2018-06-12,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,6MCDF,Standard CD Rates,5000,9999,Offline,6.0,Fixed,0.05%,0.05%,Bank Website
 2018-06-12,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,6MCDF,Standard CD Rates,10000,24999,Offline,6.0,Fixed,0.05%,0.05%,Bank Website
 2018-06-12,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,6MCDF,Standard CD Rates,25000,49999,Offline,6.0,Fixed,0.05%,0.05%,Bank Website
 2018-06-12,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,6MCDF,Standard CD Rates,50000,99999,Offline,6.0,Fixed,0.05%,0.05%,Bank Website
 2018-06-12,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,6MCDF,Standard CD Rates,100000,,Offline,6.0,Fixed,0.05%,0.05%,Bank Website
 2018-06-12,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,12MCDF,Standard CD Rates,0,4999,Offline,12.0,Fixed,0.10%,0.10%,Bank Website
 2018-06-12,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,12MCDF,Standard CD Rates,5000,9999,Offline,12.0,Fixed,0.10%,0.10%,Bank Website
 2018-06-12,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,12MCDF,Standard CD Rates,10000,24999,Offline,12.0,Fixed,0.10%,0.10%,Bank Website
 2018-06-12,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,12MCDF,Standard CD Rates,25000,49999,Offline,12.0,Fixed,0.10%,0.10%,Bank Website
 2018-06-12,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,12MCDF,Standard CD Rates,50000,99999,Offline,12.0,Fixed,0.10%,0.10%,Bank Website
 2018-06-12,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,CD,12MCDF,Standard CD Rates,100000,,Offline,12.0,Fixed,0.10%,0.10%,Bank Website
 2018-06-12,US,New York,WELLS FARGO,WFC,USD,Bank,Deposits,Checking,_MCCF,Wells Fargo Everyday Checking,,,Offline,,Fixed,,,Bank Website
