Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term_in_Year,Interest_Type,Interest,APR,Mortgage_Loan_Amt,Mortgage_Down_Payment,Credit_Score,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Source
 2018-09-04,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,30YMV,Adjustable Rate Mortgage 5/1 ARM,,Online,30.0,Variable,4.625%,4.97924089625823%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,30YMV,Adjustable Rate Mortgage 7/1 ARM,,Online,30.0,Variable,4.625%,4.9226759956782%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,30YMV,Adjustable Rate Mortgage 10/1 ARM,,Online,30.0,Variable,4.75%,4.90769280063982%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,20YMF,Fixed Rate Mortgage 20 Yr Fixed,,Online,20.0,Fixed,4.5%,4.52806126398515%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,30YMF,Fixed Rate Mortgage 30 Yr Fixed,,Online,30.0,Fixed,4.625%,4.6331673015496%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,15YMF,Fixed Rate Mortgage 15 Yr Fixed,,Online,15.0,Fixed,4.0%,4.07020000569752%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,10YMF,Fixed Rate Mortgage 10 Yr Fixed,,Online,10.0,Fixed,4.125%,4.18747693341222%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,Fixed 30 Years,,Offline,30.0,Fixed,4.375%,4.729%,100000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,Fixed 20 Years,,Offline,20.0,Fixed,4.25%,4.74%,100000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,Fixed 15 Years,,Offline,15.0,Fixed,4.0%,4.612%,100000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30.0,Variable,4.25%,4.928%,100000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30.0,Variable,4.0%,4.949%,100000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30.0,Variable,3.75%,4.977%,100000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,Fixed 30 Years,,Offline,30.0,Fixed,4.25%,4.615%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,Fixed 20 Years,,Offline,20.0,Fixed,4.125%,4.623%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,Fixed 15 Years,,Offline,15.0,Fixed,4.0%,4.612%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30.0,Variable,4.0%,4.79%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30.0,Variable,3.875%,4.875%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30.0,Variable,3.5%,4.896%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,Fixed 30 Years,,Offline,30.0,Fixed,4.25%,4.615%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,Fixed 20 Years,,Offline,20.0,Fixed,4.125%,4.623%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,Fixed 15 Years,,Offline,15.0,Fixed,4.0%,4.612%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30.0,Variable,4.0%,4.79%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30.0,Variable,3.875%,4.875%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30.0,Variable,3.5%,4.896%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-04,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.875%,5.399%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
