Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term_in_Year,Interest_Type,Interest,APR,Mortgage_Loan_Amt,Mortgage_Down_Payment,Credit_Score,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Source
 2018-08-10,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,3.875%,4.279%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.750%,4.895%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,3.875%,4.175%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.500%,4.725%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,4.375%,4.759%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.250%,4.647%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.125%,4.806%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.000%,4.996%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,4.500%,4.712%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.500%,4.643%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,4.000%,4.645%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.500%,4.711%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,,Offline,30.0,Fixed,5.000%,5.281%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,,Offline,20.0,Fixed,4.750%,5.174%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,,Offline,15.0,Fixed,4.500%,5.017%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,,Offline,30.0,Variable,5.250%,5.542%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,,Offline,30.0,Variable,5.125%,5.478%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,,Offline,30.0,Fixed,4.750%,4.855%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,,Offline,20.0,Fixed,4.625%,4.738%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,,Offline,15.0,Fixed,4.250%,4.412%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,,Offline,30.0,Variable,4.625%,4.986%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,,Offline,30.0,Variable,4.500%,4.998%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,,Offline,30.0,Fixed,4.625%,4.670%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,,Offline,15.0,Fixed,4.250%,4.384%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,,Offline,30.0,Variable,4.000%,4.622%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,,Offline,30.0,Variable,3.875%,4.714%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_10/1,,Offline,30.0,Variable,4.375%,4.727%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30.0,Fixed,4.625%,5.481%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15.0,Fixed,4.5%,5.61%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30.0,Fixed,4.375%,5.189%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15.0,Fixed,3.875%,4.929%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 YR FIXED,,Offline,30.0,Fixed,4.25%,5.038%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,FHA 5-1 ARM,,Offline,30.0,Variable,3.5%,4.992%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30.0,Fixed,4.625%,4.971%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15.0,Fixed,4.625%,5.208%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30.0,Fixed,4.375%,4.671%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15.0,Fixed,4.0%,4.513%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 YR FIXED,,Offline,30.0,Fixed,4.25%,4.517%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,VA 5-1 ARM,,Offline,30.0,Variable,3.5%,4.467%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30.0,Variable,4.125%,5.126%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30.0,Variable,4.0%,4.989%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30.0,Variable,4.125%,4.928%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30.0,Variable,4.375%,4.915%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30.0,Variable,3.875%,5.013%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30.0,Variable,3.875%,4.874%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30.0,Variable,4.0%,4.811%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30.0,Variable,4.25%,4.781%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 YR ARM,,Offline,30.0,Variable,3.25%,4.68%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 YR ARM,,Offline,30.0,Variable,3.375%,4.554%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 YR ARM,,Offline,30.0,Variable,3.75%,4.492%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30.0,Fixed,4.75%,4.954%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20.0,Fixed,4.5%,4.789%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15.0,Fixed,4.125%,4.488%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10.0,Fixed,4.125%,4.62%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30.0,Fixed,4.5%,4.643%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20.0,Fixed,4.25%,4.443%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15.0,Fixed,3.875%,4.117%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10.0,Fixed,3.75%,4.071%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 YR FIXED,,Offline,30.0,Fixed,4.25%,4.333%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 YR FIXED,,Offline,15.0,Fixed,4.0%,4.144%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Agency 30 Year Fixed,,Offline,30.0,Fixed,4.75%,4.82%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,Agency 15 Year Fixed,,Offline,15.0,Fixed,3.99%,4.13%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Jumbo 30 Year Fixed,,Offline,30.0,Fixed,4.75%,4.79%,500000,25%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 5/1 ARM,,Offline,30.0,Variable,4.40%,4.86%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 7/1 ARM,,Offline,30.0,Variable,4.30%,4.73%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Year Fixed,,Offline,30.0,Fixed,4.50%,5.57%,200000,5%,660,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-08-10,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Year Fixed,,Offline,30.0,Fixed,4.50%,4.74%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
