Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term_in_Year,Interest_Type,Interest,APR,Mortgage_Loan_Amt,Mortgage_Down_Payment,Credit_Score,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Source
 2018-09-14,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,30YMV,Adjustable Rate Mortgage 5/1 ARM,,Online,30,Variable,5.00%,5.12%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,30YMV,Adjustable Rate Mortgage 7/1 ARM,,Online,30,Variable,4.88%,5.04%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,30YMV,Adjustable Rate Mortgage 10/1 ARM,,Online,30,Variable,5.00%,5.09%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,20YMF,Fixed Rate Mortgage 20 Yr Fixed,,Online,20,Fixed,4.63%,4.63%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,30YMF,Fixed Rate Mortgage 30 Yr Fixed,,Online,30,Fixed,4.63%,4.67%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,15YMF,Fixed Rate Mortgage 15 Yr Fixed,,Online,15,Fixed,4.13%,4.16%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,10YMF,Fixed Rate Mortgage 10 Yr Fixed,,Online,10,Fixed,4.25%,4.29%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,Fixed 30 Years,,Offline,30,Fixed,4.50%,4.88%,100000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,Fixed 20 Years,,Offline,20,Fixed,4.38%,4.85%,100000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,Fixed 15 Years,,Offline,15,Fixed,4.00%,4.64%,100000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30,Variable,4.38%,5.00%,100000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30,Variable,4.13%,5.01%,100000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30,Variable,3.88%,5.02%,100000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,Fixed 30 Years,,Offline,30,Fixed,4.38%,4.74%,300000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,Fixed 20 Years,,Offline,20,Fixed,4.25%,4.75%,300000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,Fixed 15 Years,,Offline,15,Fixed,4.00%,4.64%,300000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30,Variable,4.13%,4.86%,300000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30,Variable,4.00%,4.93%,300000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30,Variable,3.63%,4.94%,300000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,Fixed 30 Years,,Offline,30,Fixed,4.38%,4.74%,500000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,Fixed 20 Years,,Offline,20,Fixed,4.25%,4.75%,500000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,Fixed 15 Years,,Offline,15,Fixed,4.00%,4.64%,500000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30,Variable,4.13%,4.86%,500000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30,Variable,4.00%,4.93%,500000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30,Variable,3.63%,4.94%,500000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,,Offline,30,Fixed,5.00%,5.29%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,,Offline,20,Fixed,4.75%,5.17%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,,Offline,15,Fixed,4.50%,5.00%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,,Offline,30,Variable,5.25%,5.54%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,,Offline,30,Variable,5.13%,5.49%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,,Offline,30,Fixed,4.75%,4.86%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-09-14,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,,Offline,20,Fixed,4.63%,4.74%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
