Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Minm_Balance,Maxm_Balance,Bank_Offer_Feature,Term_in_Months,Interest_Type,Interest,APY,Source
 2018-06-08,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term_in_Year,Interest_Type,Interest,APR,Mortgage_Loan_Amt,Mortgage_Down_Payment,Credit_Score,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Source
 2018-06-08,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30.0,Variable,3.875%,4.944%,100000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,Fixed 30 Years,,Offline,30.0,Fixed,4.375%,4.696%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,Fixed 20 Years,,Offline,20.0,Fixed,4.25%,4.738%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,Fixed 15 Years,,Offline,15.0,Fixed,4.0%,4.619%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30.0,Variable,4.125%,4.805%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30.0,Variable,3.875%,4.814%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30.0,Variable,3.625%,4.867%,300000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,Fixed 30 Years,,Offline,30.0,Fixed,4.375%,4.696%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,Fixed 20 Years,,Offline,20.0,Fixed,4.25%,4.738%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,Fixed 15 Years,,Offline,15.0,Fixed,4.0%,4.619%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30.0,Variable,4.125%,4.805%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30.0,Variable,3.875%,4.814%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30.0,Variable,3.625%,4.867%,500000.0,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.750%,5.071%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.250%,4.861%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,4.125%,4.907%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.125%,4.988%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,4.125%,4.897%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.625%,5.06%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,4.125%,4.651%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.250%,5.148%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.250%,4.992%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,4.125%,4.744%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.625%,4.847%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,4.125%,4.524%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,4.125%,4.385%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.125%,4.834%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.250%,4.708%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.750%,4.914%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.125%,4.588%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,3.875%,4.87%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.500%,4.664%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,3.875%,4.604%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.000%,4.768%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,4.375%,4.621%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10.0,Fixed,4.375%,4.673%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.375%,4.526%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,,Offline,30.0,Fixed,4.875%,5.188%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,,Offline,20.0,Fixed,4.625%,5.032%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,,Offline,15.0,Fixed,4.500%,4.977%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,,Offline,30.0,Variable,5.125%,5.356%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,,Offline,30.0,Variable,5.000%,5.281%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,,Offline,30.0,Fixed,4.750%,4.855%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,,Offline,20.0,Fixed,4.500%,4.643%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,,Offline,15.0,Fixed,4.125%,4.324%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,,Offline,30.0,Variable,4.625%,4.922%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,,Offline,30.0,Variable,4.500%,4.909%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,,Offline,30.0,Fixed,4.750%,4.817%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,,Offline,15.0,Fixed,4.625%,4.704%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,,Offline,30.0,Variable,4.250%,4.679%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,,Offline,30.0,Variable,4.250%,4.764%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_10/1,,Offline,30.0,Variable,4.625%,4.828%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30.0,Fixed,4.625%,5.481%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15.0,Fixed,4.375%,5.466%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30.0,Fixed,4.375%,5.189%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15.0,Fixed,4.0%,4.995%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 YR FIXED,,Offline,30.0,Fixed,4.25%,5.05%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,FHA 5-1 ARM,,Offline,30.0,Variable,4.75%,5.377%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30.0,Fixed,4.625%,4.971%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15.0,Fixed,4.375%,4.972%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30.0,Fixed,4.375%,4.671%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15.0,Fixed,4.0%,4.494%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 YR FIXED,,Offline,30.0,Fixed,4.25%,4.528%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,VA 5-1 ARM,,Offline,30.0,Variable,4.75%,4.794%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30.0,Variable,4.0%,5.022%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30.0,Variable,4.0%,4.908%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30.0,Variable,4.125%,4.858%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30.0,Variable,4.375%,4.861%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30.0,Variable,3.75%,4.898%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30.0,Variable,3.875%,4.793%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30.0,Variable,4.0%,4.731%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30.0,Variable,4.25%,4.716%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 YR ARM,,Offline,30.0,Variable,3.25%,4.772%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 YR ARM,,Offline,30.0,Variable,3.375%,4.643%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 YR ARM,,Offline,30.0,Variable,3.75%,4.561%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30.0,Fixed,4.75%,4.954%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20.0,Fixed,4.5%,4.789%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15.0,Fixed,4.125%,4.507%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10.0,Fixed,4.125%,4.62%,100000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30.0,Fixed,4.5%,4.643%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20.0,Fixed,4.25%,4.443%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15.0,Fixed,3.875%,4.117%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10.0,Fixed,3.75%,4.071%,300000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 YR FIXED,,Offline,30.0,Fixed,4.25%,4.322%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 YR FIXED,,Offline,15.0,Fixed,3.875%,4.074%,500000.0,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Agency 30 Year Fixed,,Offline,30.0,Fixed,4.750%,4.8173%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,Agency 15 Year Fixed,,Offline,15.0,Fixed,3.990%,4.1641%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Jumbo 30 Year Fixed,,Offline,30.0,Fixed,4.775%,4.8261%,500000.0,25%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 5/1 ARM,,Offline,30.0,Variable,4.375%,4.8384%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 7/1 ARM,,Offline,30.0,Variable,4.250%,4.7129%,200000.0,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-08,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Year Fixed,,Offline,30.0,Fixed,4.500%,5.5854%,200000.0,5%,660,New Purchase,Primary Residence,Principal + Interest,Bank Website
