Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term_in_Year,Interest_Type,Interest,APR,Mortgage_Loan_Amt,Mortgage_Down_Payment,Credit_Score,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Source
 2018-06-26,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,30YMV,Adjustable Rate Mortgage 5/1 ARM,,Online,30.0,Variable,4.75%,4.93126030819442%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,30YMV,Adjustable Rate Mortgage 7/1 ARM,,Online,30.0,Variable,4.75%,4.909629923597421%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,30YMV,Adjustable Rate Mortgage 10/1 ARM,,Online,30.0,Variable,4.75%,4.87439997381705%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,20YMF,Fixed Rate Mortgage 20 Yr Fixed,,Online,20.0,Fixed,4.5%,4.51834475823627%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,30YMF,Fixed Rate Mortgage 30 Yr Fixed,,Online,30.0,Fixed,4.625%,4.65863150527743%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,15YMF,Fixed Rate Mortgage 15 Yr Fixed,,Online,15.0,Fixed,4.125%,4.15634936983963%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,ALLY,ALLY,USD,Bank,Mortgages,Mortgages,10YMF,Fixed Rate Mortgage 10 Yr Fixed,,Online,10.0,Fixed,4.25%,4.279631910862481%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,Fixed 30 Years,,Offline,30.0,Fixed,4.375%,4.719%,100000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,Fixed 20 Years,,Offline,20.0,Fixed,4.375%,4.831%,100000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,Fixed 15 Years,,Offline,15.0,Fixed,4.0%,4.619%,100000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30.0,Variable,4.25%,4.876%,100000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30.0,Variable,4.0%,4.873%,100000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30.0,Variable,3.75%,4.916%,100000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,Fixed 30 Years,,Offline,30.0,Fixed,4.25%,4.606%,300000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,Fixed 20 Years,,Offline,20.0,Fixed,4.25%,4.714%,300000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,Fixed 15 Years,,Offline,15.0,Fixed,4.0%,4.619%,300000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30.0,Variable,4.0%,4.744%,300000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30.0,Variable,3.875%,4.799%,300000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30.0,Variable,3.625%,4.855%,300000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,Fixed 30 Years,,Offline,30.0,Fixed,4.25%,4.606%,500000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,Fixed 20 Years,,Offline,20.0,Fixed,4.25%,4.714%,500000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,Fixed 15 Years,,Offline,15.0,Fixed,4.0%,4.619%,500000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM variable,,Offline,30.0,Variable,4.0%,4.744%,500000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM variable,,Offline,30.0,Variable,3.875%,4.799%,500000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM variable,,Offline,30.0,Variable,3.625%,4.855%,500000,20%,740+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15.0,Fixed,4.000%,4.582%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30.0,Fixed,4.750%,5.06%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30.0,Variable,4.250%,5.148%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30.0,Variable,4.125%,4.977%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30.0,Variable,4.250%,4.838%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30.0,Variable,4.125%,4.886%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-06-26,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20.0,Fixed,4.625%,5.045%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
