Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Minm_Balance,Maxm_Balance,Bank_Offer_Feature,Term_in_Months,Interest_Type,Interest,APY,Source
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,Savings,_MSBF,Basic Banking Package,500000,999999,Offline,,Fixed,0.06%,0.06%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,Savings,_MSBF,Basic Banking Package,1000000,,Offline,,Fixed,0.06%,0.06%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,Savings,_MSBF,Access Account Package,,10000,Offline,,Fixed,0.04%,0.04%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,Savings,_MSBF,Access Account Package,10000,24999,Offline,,Fixed,0.04%,0.04%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,Savings,_MSBF,Access Account Package,25000,49999,Offline,,Fixed,0.06%,0.06%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,Savings,_MSBF,Access Account Package,50000,99999,Offline,,Fixed,0.06%,0.06%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,Savings,_MSBF,Access Account Package,100000,499999,Offline,,Fixed,0.06%,0.06%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,Savings,_MSBF,Access Account Package,500000,999999,Offline,,Fixed,0.06%,0.06%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,Savings,_MSBF,Access Account Package,1000000,,Offline,,Fixed,0.06%,0.06%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,6MCDF,6-Month,,10000,Offline,6,Fixed,0.07%,0.07%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,6MCDF,6-Month,10000,24999,Offline,6,Fixed,0.07%,0.07%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,6MCDF,6-Month,25000,49999,Offline,6,Fixed,0.07%,0.07%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,6MCDF,6-Month,50000,99999,Offline,6,Fixed,0.07%,0.07%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,6MCDF,6-Month,100000,499999,Offline,6,Fixed,0.07%,0.07%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,6MCDF,6-Month,500000,999999,Offline,6,Fixed,0.07%,0.07%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,6MCDF,6-Month,1000000,,Offline,6,Fixed,0.07%,0.07%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,12MCDF,1-Year,,10000,Offline,12,Fixed,0.25%,0.25%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,12MCDF,1-Year,10000,24999,Offline,12,Fixed,0.25%,0.25%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,12MCDF,1-Year,25000,49999,Offline,12,Fixed,0.25%,0.25%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,12MCDF,1-Year,50000,99999,Offline,12,Fixed,0.25%,0.25%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,12MCDF,1-Year,100000,499999,Offline,12,Fixed,0.25%,0.25%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,12MCDF,1-Year,500000,999999,Offline,12,Fixed,0.25%,0.25%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,12MCDF,1-Year,1000000,,Offline,12,Fixed,0.25%,0.25%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,36MCDF,3-Year,,10000,Offline,36,Fixed,0.70%,0.70%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,36MCDF,3-Year,10000,24999,Offline,36,Fixed,0.70%,0.70%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,36MCDF,3-Year,25000,49999,Offline,36,Fixed,0.70%,0.70%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,36MCDF,3-Year,50000,99999,Offline,36,Fixed,0.70%,0.70%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,36MCDF,3-Year,100000,499999,Offline,36,Fixed,0.70%,0.70%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,36MCDF,3-Year,500000,999999,Offline,36,Fixed,0.70%,0.70%,Bank Website
 2018-09-18,US,New York,CITIGROUP INC,C,USD,Bank,Deposits,CD,36MCDF,3-Year,1000000,,Offline,36,Fixed,0.70%,0.70%,Bank Website
 2018-09-18,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Deposits,Checking,_MCCF,Chase Premier Plus Checking SM,0,4999,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Deposits,Checking,_MCCF,Chase Premier Plus Checking SM,5000,9999,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Deposits,Checking,_MCCF,Chase Premier Plus Checking SM,10000,24999,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Deposits,Checking,_MCCF,Chase Premier Plus Checking SM,25000,,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Deposits,Savings,_MSBF,Chase Savings SM,,,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Deposits,CD,6MCDF,CERTIFICATES OF DEPOSIT (CD),1000,,Offline,6,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Deposits,CD,12MCDF,CERTIFICATES OF DEPOSIT (CD),1000,,Offline,12,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Deposits,CD,36MCDF,CERTIFICATES OF DEPOSIT (CD),1000,,Offline,36,Fixed,0.05%,0.05%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Checking,_MCCF,Performance Interest Checking,10000,49999,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Checking,_MCCF,Performance Interest Checking,50000,99999,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Checking,_MCCF,Performance Interest Checking,100000,,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Checking,_MCCF,Performance Select Interest Checking,2000,9999,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Checking,_MCCF,Performance Select Interest Checking,10000,49999,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Checking,_MCCF,Performance Select Interest Checking,50000,99999,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Checking,_MCCF,Performance Select Interest Checking,100000,,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Savings,_MSBF,Standard Rates,1,2499,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Savings,_MSBF,Standard Rates,2500,,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Savings,_MSBF,'S' is for Savings,1,499,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Savings,_MSBF,'S' is for Savings,500,1499,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Savings,_MSBF,'S' is for Savings,1500,,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Savings,_MSBF,"Premiere
														Money Market Account ",1,9999,Offline,,Fixed,0.03%,0.03%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Savings,_MSBF,"Premiere
														Money Market Account ",10000,24999,Offline,,Fixed,0.09%,0.09%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Savings,_MSBF,"Premiere
														Money Market Account ",25000,49999,Offline,,Fixed,0.11%,0.11%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Savings,_MSBF,"Premiere
														Money Market Account ",50000,99999,Offline,,Fixed,0.13%,0.13%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Savings,_MSBF,"Premiere
														Money Market Account ",100000,249999,Offline,,Fixed,0.15%,0.15%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Savings,_MSBF,"Premiere
														Money Market Account ",250000,499999,Offline,,Fixed,0.15%,0.15%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Savings,_MSBF,"Premiere
														Money Market Account ",500000,999999,Offline,,Fixed,0.17%,0.17%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,Savings,_MSBF,"Premiere
														Money Market Account ",1000000,,Offline,,Fixed,0.17%,0.17%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,6MCDF,Fixed Rate Certificate of Deposit,1,999,Offline,6,Fixed,0.04%,0.04%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,6MCDF,Fixed Rate Certificate of Deposit,1000,9999,Offline,6,Fixed,0.06%,0.06%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,6MCDF,Fixed Rate Certificate of Deposit,10000,24999,Offline,6,Fixed,0.08%,0.08%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,6MCDF,Fixed Rate Certificate of Deposit,25000,99999,Offline,6,Fixed,0.10%,0.10%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,6MCDF,Fixed Rate Certificate of Deposit,100000,499999,Offline,6,Fixed,0.12%,0.12%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,6MCDF,Fixed Rate Certificate of Deposit,500000,,Offline,6,Fixed,0.14%,0.14%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,12MCDF,Fixed Rate Certificate of Deposit,1,999,Offline,12,Fixed,0.04%,0.04%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,12MCDF,Fixed Rate Certificate of Deposit,1000,9999,Offline,12,Fixed,0.15%,0.15%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,12MCDF,Fixed Rate Certificate of Deposit,10000,24999,Offline,12,Fixed,0.18%,0.18%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,12MCDF,Fixed Rate Certificate of Deposit,25000,99999,Offline,12,Fixed,0.20%,0.20%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,12MCDF,Fixed Rate Certificate of Deposit,100000,499999,Offline,12,Fixed,0.22%,0.22%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,12MCDF,Fixed Rate Certificate of Deposit,500000,,Offline,12,Fixed,0.24%,0.24%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,36MCDF,Fixed Rate Certificate of Deposit,1,999,Offline,36,Fixed,0.04%,0.04%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,36MCDF,Fixed Rate Certificate of Deposit,1000,9999,Offline,36,Fixed,0.30%,0.30%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,36MCDF,Fixed Rate Certificate of Deposit,10000,24999,Offline,36,Fixed,0.35%,0.35%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,36MCDF,Fixed Rate Certificate of Deposit,25000,99999,Offline,36,Fixed,0.40%,0.40%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,36MCDF,Fixed Rate Certificate of Deposit,100000,499999,Offline,36,Fixed,0.45%,0.45%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,36MCDF,Fixed Rate Certificate of Deposit,500000,,Offline,36,Fixed,0.50%,0.50%,Bank Website
 2018-09-18,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Deposits,CD,12MCDF,Ready Access Certificate of Deposit,1000,,Offline,12,Fixed,0.15%,0.15%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Select Savings,1000,,Offline,,Fixed,0.01%,0.01%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Select Savings,,2499,Offline,,Fixed,,,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Select Savings,2500,9999,Offline,,Fixed,,,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Select Savings,10000,24999,Offline,,Fixed,,,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Select Savings,25000,49999,Offline,,Fixed,,,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Select Savings,50000,99999,Offline,,Fixed,,,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Select Savings,100000,249999,Offline,,Fixed,,,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Select Savings,250000,499999,Offline,,Fixed,,,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Select Savings,500000,999999,Offline,,Fixed,,,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Select Savings,1,,Offline,,Fixed,,,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Checking,_MCCF,Select Checking,,2499,Offline,,Fixed,,0.01%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Checking,_MCCF,Select Checking,2500,9999,Offline,,Fixed,,0.01%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Checking,_MCCF,Select Checking,10000,24999,Offline,,Fixed,,0.01%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Checking,_MCCF,Select Checking,25000,,Offline,,Fixed,,0.01%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Checking,_MCCF,Signature Advantage Checking,,9999,Offline,,Fixed,,0.01%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Checking,_MCCF,Signature Advantage Checking,10000,24999,Offline,,Fixed,,0.01%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Checking,_MCCF,Signature Advantage Checking,25000,49999,Offline,,Fixed,,0.01%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Checking,_MCCF,Signature Advantage Checking,50000,99999,Offline,,Fixed,,0.01%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Checking,_MCCF,Signature Advantage Checking,100000,249999,Offline,,Fixed,,0.01%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Checking,_MCCF,Signature Advantage Checking,250000,499999,Offline,,Fixed,,0.01%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Checking,_MCCF,Signature Advantage Checking,500000,999999,Offline,,Fixed,,0.01%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Checking,_MCCF,Signature Advantage Checking,1000000,1999999,Offline,,Fixed,,0.01%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Checking,_MCCF,Signature Advantage Checking,2000000,,Offline,,Fixed,,0.01%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Signature Advantage Brokerage,,9999,Offline,,Fixed,,0.01%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Signature Advantage Brokerage,10000,24999,Offline,,Fixed,,0.03%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Signature Advantage Brokerage,25000,49999,Offline,,Fixed,,0.05%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Signature Advantage Brokerage,50000,99999,Offline,,Fixed,,0.05%,Bank Website
 2018-09-18,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Deposits,Savings,_MSBF,Signature Advantage Brokerage,100000,249999,Offline,,Fixed,,0.05%,Bank Website
